id,title,popularity,release_date
508,Love Actually,3.71E+01,9/7/2003
80215,Indie Game: The Movie,7.68E+00,5/18/2012
8669,Charlie Bartlett,9.78E+00,2/22/2008
201,Star Trek: Nemesis,2.16E+01,12/13/2002
23759,Centurion,2.27E+01,2/15/2010
308639,Dope,2.98E+01,6/19/2015
225886,Sex Tape,7.26E+01,7/17/2014
44594,Barry Munday,1.98E+00,3/13/2010
23330,The Ballad of Cable Hogue,2.68E+00,5/13/1970
18191,Edmond,2.80E+00,8/31/2005
18828,Double Take,1.90E+00,1/12/2001
810,Shrek the Third,4.30E+01,5/17/2007
8780,Baby Mama,1.14E+01,4/23/2008
14359,Doubt,2.10E+01,11/27/2008
10762,Without a Paddle,8.58E+00,8/20/2004
924,Dawn of the Dead,4.45E+01,3/19/2004
15992,Abandon,3.89E+00,10/14/2002
74643,The Artist,2.99E+01,5/15/2011
11086,The Majestic,1.12E+01,12/21/2001
62402,Guiana 1838,3.03E-02,9/24/2004
11162,The Merchant of Venice,1.25E+01,9/3/2004
11336,The Dead Zone,1.68E+01,10/21/1983
81836,To Rome with Love,1.50E+01,4/20/2012
54580,Mondays in the Sun,3.66E+00,9/27/2002
68412,3 Backyards,1.78E-01,1/1/2010
117251,White House Down,3.90E+01,6/27/2013
10067,The Shaggy Dog,4.28E+00,3/9/2006
48620,The Mighty Macs,2.93E+00,10/21/2009
10748,St. Trinian's,7.38E+00,12/21/2007
1547,The Lost Boys,2.48E+01,7/31/1987
46138,Made in Dagenham,6.14E+00,9/11/2010
215211,Grace of Monaco,1.10E+01,5/14/2014
10316,The Ides of March,2.03E+01,9/24/2011
9894,The Cable Guy,1.95E+01,6/10/1996
198184,Chappie,1.17E+02,3/4/2015
17139,Character,1.17E-02,4/17/1997
25166,Drowning Mona,3.02E+00,3/3/2000
23570,The Pallbearer,2.15E+00,5/3/1996
17709,Dudley Do-Right,8.79E+00,8/27/1999
11908,Hatchet,1.27E+01,4/27/2006
10153,Sphere,1.87E+01,2/13/1998
11284,Freddy's Dead: The Final Nightmare,1.69E+01,9/5/1991
9656,Black Christmas,4.13E+00,12/25/2006
9813,The Quiet,4.10E+00,9/12/2005
4232,Scream,4.60E+01,12/20/1996
667,You Only Live Twice,2.87E+01,6/12/1967
13342,Fast Times at Ridgemont High,2.04E+01,8/13/1982
10184,He's Just Not That Into You,2.63E+01,2/6/2009
504,Monster,1.97E+01,11/16/2003
77875,Playing for Keeps,1.79E+01,11/29/2012
115872,The Chambermaid on the Titanic,1.03E+00,10/10/1997
58574,Sherlock Holmes: A Game of Shadows,8.15E+01,11/22/2011
1621,Trading Places,3.40E+01,6/7/1983
29064,The Omega Code,1.29E+00,10/15/1999
34086,Spaced Invaders,1.59E+00,4/27/1990
547,The Horse Whisperer,1.29E+01,5/14/1998
12158,Vampire in Brooklyn,6.77E+00,10/27/1995
11253,Hellboy II: The Golden Army,5.86E+01,7/11/2008
605,The Matrix Revolutions,7.33E+01,11/5/2003
11798,This Is England,8.40E+00,9/12/2006
105,Back to the Future,7.66E+01,7/3/1985
526,Ladyhawke,1.44E+01,3/27/1985
195589,Neighbors,3.65E+01,5/8/2014
692,Pink Flamingos,4.55E+00,3/12/1972
23730,C.H.U.D.,4.46E+00,8/31/1984
4107,Bloody Sunday,7.33E+00,1/16/2002
22971,Dear John,1.94E+01,2/4/2010
16888,The Ladies Man,2.26E+00,10/13/2000
12637,"New York, New York",3.88E+00,6/21/1977
128,Princess Mononoke,6.07E+01,7/12/1997
7735,The Wave,2.53E+01,3/11/2008
20653,Roadside Romeo,2.54E-01,10/24/2008
11598,The Kentucky Fried Movie,1.09E+01,8/10/1977
597,Titanic,1.00E+02,11/18/1997
188161,A Million Ways to Die in the West,3.28E+01,5/22/2014
681,Diamonds Are Forever,3.46E+01,12/13/1971
280,Terminator 2: Judgment Day,1.02E+02,7/1/1991
75900,My Week with Marilyn,2.10E+01,10/17/2011
18074,Duets,2.26E+00,9/9/2000
36046,The Work and the Glory,5.72E-01,11/24/2004
568,Apollo 13,6.81E+01,6/30/1995
9297,Monster House,3.64E+01,7/21/2006
72213,Courageous,5.96E+00,9/30/2011
2207,16 Blocks,3.23E+01,3/1/2006
54897,The Grace Card,6.16E-01,2/25/2011
71547,Fascination,2.20E-01,10/13/2004
4551,Be Cool,1.86E+01,3/4/2005
10719,Elf,1.69E+01,10/9/2003
6950,Outbreak,3.04E+01,3/10/1995
17127,The Object of My Affection,5.16E+00,4/17/1998
244772,The Skeleton Twins,1.57E+01,1/18/2014
37964,Brown Sugar,3.50E+00,10/5/2002
9821,The Mighty,5.50E+00,10/23/1998
11130,The Princess Diaries 2: Royal Engagement,3.00E+01,8/6/2004
20156,Exotica,5.45E+00,9/24/1994
1833,Rent,1.04E+01,11/23/2005
862,Toy Story,7.36E+01,10/30/1995
67373,This Thing of Ours,4.69E-02,1/1/2005
9900,Grandma's Boy,9.98E+00,1/6/2006
15373,Role Models,2.49E+01,2/3/2008
17979,A Christmas Carol,3.97E+01,11/4/2009
109443,Anchorman 2: The Legend Continues,3.81E+01,12/18/2013
9880,The Princess Diaries,4.02E+01,8/3/2001
14047,The Great Debaters,1.08E+01,12/27/2007
10238,Cries and Whispers,1.14E+01,12/21/1972
8879,Pale Rider,1.46E+01,6/28/1985
1951,Manderlay,7.05E+00,5/16/2005
162396,The Big Swap,6.28E-01,6/11/1998
682,The Man with the Golden Gun,3.02E+01,12/1/1974
43347,Love & Other Drugs,2.02E+01,11/22/2010
14033,Soul Survivors,3.23E+00,9/6/2001
91070,L!fe Happens,5.97E+00,6/18/2011
176077,Enter the Dangerous Mind,2.00E+00,3/11/2013
10069,Stay Alive,4.35E+00,3/24/2006
9772,Air Force One,3.64E+01,7/25/1997
109451,Cloudy with a Chance of Meatballs 2,4.13E+01,9/26/2013
1366,Rocky,7.22E+01,11/21/1976
306745,Freeheld,8.19E+00,10/2/2015
123678,The Act of Killing,8.89E+00,8/31/2012
4347,Atonement,3.34E+01,8/29/2007
4553,The Machinist,3.53E+01,2/9/2004
11128,Ladder 49,1.10E+01,10/1/2004
82703,Mr. Peabody & Sherman,3.87E+01,2/7/2014
56601,The Perfect Game,9.04E-01,4/1/2010
38033,Chain Letter,2.50E+00,10/1/2010
285923,Grindhouse,1.66E+01,4/6/2007
48217,The Widow of Saint-Pierre,1.78E+00,1/1/2000
601,E.T. the Extra-Terrestrial,5.61E+01,4/3/1982
9007,Just Like Heaven,1.34E+01,9/16/2005
54138,Star Trek Into Darkness,7.83E+01,5/5/2013
3594,The Number 23,2.32E+01,2/23/2007
2687,Memoirs of an Invisible Man,7.22E+00,2/28/1992
313922,Green Room,3.00E+01,4/15/2016
133931,Zambezia,1.42E+01,6/5/2012
6073,The Mexican,2.10E+01,3/1/2001
20504,The Book of Eli,3.24E+01,1/14/2010
10307,Stigmata,1.50E+01,9/10/1999
20309,Say It Isn't So,2.91E+00,3/12/2001
5125,Rendition,1.27E+01,9/7/2007
285,Pirates of the Caribbean: At World's End,1.39E+02,5/19/2007
9035,Slither,1.73E+01,3/31/2006
231,Syriana,1.69E+01,11/23/2005
30309,Real Women Have Curves,1.03E+00,1/1/2002
60243,A Separation,1.21E+01,3/15/2011
12144,The Land Before Time,2.87E+01,11/18/1988
11004,Wonder Boys,9.01E+00,2/22/2000
1878,Fear and Loathing in Las Vegas,4.45E+01,5/22/1998
8390,"Definitely, Maybe",2.92E+01,2/8/2008
6957,The 40 Year Old Virgin,3.85E+01,8/11/2005
9008,The Insider,2.62E+01,10/28/1999
905,Pandora's Box,1.82E+00,1/30/1929
23618,The Original Kings of Comedy,1.92E+00,8/18/2000
45153,Eve's Bayou,1.13E+00,9/7/1997
8987,The River Wild,1.24E+01,9/30/1994
22256,Without Limits,3.85E+00,9/11/1998
12207,The Legend of Drunken Master,1.51E+01,2/3/1994
293863,The Age of Adaline,8.21E+01,4/16/2015
10317,Our Brand Is Crisis,1.29E+01,9/11/2015
10858,Nixon,3.77E+00,12/22/1995
9032,Big Daddy,3.49E+01,6/25/1999
13960,ATL,5.42E+00,3/31/2006
29015,The Specials,9.06E+00,9/22/2000
26710,My Baby's Daddy,4.48E+00,1/9/2004
355629,The Blade of Don Juan,2.17E-02,10/27/2013
84175,Beasts of the Southern Wild,1.25E+01,6/29/2012
70074,Bullet to the Head,2.25E+01,1/31/2013
468,My Own Private Idaho,1.04E+01,10/17/1991
407887,Operation Chromite,6.12E+00,7/27/2016
29963,Bright Star,9.23E+00,11/5/2009
10395,Wolf,1.38E+01,6/17/1994
549,Basquiat,3.64E+00,8/9/1996
320146,Creative Control,1.50E+00,3/11/2016
10029,Very Bad Things,5.67E+00,9/11/1998
415,Batman & Robin,5.01E+01,6/20/1997
242,The Godfather: Part III,5.92E+01,12/24/1990
782,Gattaca,7.04E+01,9/7/1997
87,Indiana Jones and the Temple of Doom,6.70E+01,5/23/1984
306,Beverly Hills Cop III,2.03E+01,5/24/1994
18533,Bronson,1.85E+01,10/9/2008
10758,Waitress,9.67E+00,5/25/2007
10710,Envy,9.84E+00,4/30/2004
14629,Woman on Top,3.54E+00,9/22/2000
76996,Love and Other Catastrophes,6.19E-01,8/1/1996
1417,Pan's Labyrinth,9.08E+01,5/27/2006
16337,The Texas Chainsaw Massacre 2,9.62E+00,8/22/1986
14652,Bon voyage,4.95E-01,4/16/2003
24940,Head Over Heels,4.67E+00,2/2/2001
9470,Kung Fu Hustle,1.37E+01,2/10/2004
175528,Baggage Claim,1.14E+01,9/27/2013
14425,PCU,8.74E+00,4/29/1994
255266,Dry Spell,4.90E-02,2/14/2013
58680,Woo,1.75E+00,5/8/1998
9798,Enemy of the State,4.12E+01,11/20/1998
5178,The Good Heart,2.20E+00,9/11/2009
13150,Pride and Glory,1.07E+01,9/9/2008
6963,The Weather Man,1.40E+01,10/20/2005
425,Ice Age,9.96E+01,3/10/2002
1691,Hostel: Part II,2.08E+01,6/8/2007
435,The Day After Tomorrow,4.14E+01,5/26/2004
48572,Red State,1.21E+01,8/19/2011
98549,The Legend of Hell's Gate: An American Conspiracy,1.00E+00,3/3/2011
101267,Katy Perry: Part of Me,8.41E+00,6/28/2012
7191,Cloverfield,4.69E+01,1/15/2008
10066,House of Wax,1.72E+01,4/30/2005
22314,In Too Deep,2.77E+00,8/25/1999
205588,Our Kind of Traitor,1.06E+01,5/5/2016
22327,Youth in Revolt,1.35E+01,9/11/2009
378237,Amidst the Devil's Wings,1.81E-02,12/1/2014
68724,Elysium,6.73E+01,8/7/2013
308529,Kickboxer: Vengeance,6.53E+00,7/14/2016
50725,Take Me Home Tonight,1.18E+01,3/4/2011
9893,Sleepover,5.84E+00,7/9/2004
2268,The Golden Compass,4.30E+01,12/4/2007
66468,N-Secure,1.35E-01,10/15/2010
857,Saving Private Ryan,7.60E+01,7/24/1998
215881,Plush,5.10E+00,9/13/2013
68684,Detention,1.04E+01,3/16/2011
16162,The Best Man,3.95E+00,10/22/1999
21413,The Battle of Shaker Heights,5.20E+00,8/22/2003
299145,Stranded,3.23E+00,6/5/2015
39013,Winter's Bone,2.08E+01,6/11/2010
9837,The Prince of Egypt,2.95E+01,12/15/1998
8617,Prom Night,9.64E+00,4/10/2008
10696,Glitter,3.81E+00,9/21/2001
36334,Deadline - U.S.A.,2.26E-01,3/14/1952
113406,Should've Been Romeo,4.07E-01,4/28/2012
65754,The Girl with the Dragon Tattoo,4.77E+01,12/14/2011
38757,Tangled,4.87E+01,11/24/2010
7304,Running Scared,1.93E+01,1/6/2006
595,To Kill a Mockingbird,2.21E+01,12/25/1962
157841,The Young and Prodigious T.S. Spivet,1.07E+01,10/16/2013
10557,East Is East,3.67E+00,5/14/1999
2637,The Mothman Prophecies,1.47E+01,1/25/2002
30139,Phat Girlz,9.83E-01,1/1/2006
188927,Star Trek Beyond,6.54E+01,7/7/2016
8854,Steel,2.85E+00,8/15/1997
12312,Joe Somebody,5.26E+00,12/21/2001
324352,Anderson's Cross,6.32E-03,5/20/2010
1495,Kingdom of Heaven,4.45E+01,5/3/2005
13510,Eden Lake,2.04E+01,9/12/2008
29146,Charly,1.79E-01,9/23/1968
16351,Ararat,1.33E+00,5/20/2002
102362,Dead Man Down,2.97E+01,3/8/2013
65203,The Broadway Melody,9.69E-01,2/8/1929
1587,What's Eating Gilbert Grape,3.33E+01,12/17/1993
186935,Heli,3.63E+00,8/9/2013
214756,Ted 2,6.87E+01,6/25/2015
8883,Flame & Citron,7.03E+00,3/25/2008
864,Cool Runnings,2.24E+01,9/30/1993
841,Dune,2.59E+01,12/14/1984
38579,Marmaduke,1.23E+01,6/4/2010
65749,Tango,4.26E-01,2/12/1998
49730,Red Riding Hood,4.52E+01,3/11/2011
35019,Nanny McPhee and the Big Bang,2.38E+01,3/26/2010
12107,Nutty Professor II: The Klumps,1.78E+01,7/27/2000
329440,The Forest,1.99E+01,1/7/2016
14585,In the Company of Men,2.63E+00,1/19/1997
1412,"Sex, Lies, and Videotape",1.09E+01,8/18/1989
7863,Shine,1.04E+01,1/21/1996
10358,Zack and Miri Make a Porno,2.73E+01,9/18/2008
8461,Funny Games,1.52E+01,10/20/2007
10013,Peggy Sue Got Married,1.22E+01,10/5/1986
29406,Trucker,1.20E+00,4/24/2008
16363,The Best Little Whorehouse in Texas,4.19E+00,7/23/1982
8967,The Tree of Life,4.39E+01,5/18/2011
26320,Taking Woodstock,1.19E+01,9/3/2009
48035,Ordet,3.23E+00,1/9/1955
116584,Valley of the Heart's Delight,1.42E-01,4/24/2006
192141,No Escape,3.80E+01,8/26/2015
272693,The DUFF,4.03E+01,2/20/2015
71,Billy Elliot,2.04E+01,5/18/2000
10022,The Pacifier,3.55E+01,3/4/2005
13751,Akeelah and the Bee,4.93E+00,4/28/2006
10330,Freaky Friday,2.44E+01,8/3/2003
395,AVP: Alien vs. Predator,4.30E+01,8/12/2004
62215,Melancholia,3.62E+01,5/26/2011
84355,Your Sister's Sister,1.28E+01,9/11/2011
1961,My Name Is Bruce,7.56E+00,10/1/2007
259693,The Conjuring 2,6.88E+01,5/13/2016
7326,Juno,1.98E+01,12/5/2007
9313,The Man in the Iron Mask,2.90E+01,3/12/1998
55465,A Very Harold & Kumar Christmas,1.80E+01,11/4/2011
14202,The Painted Veil,2.08E+01,12/9/2006
283708,Far from Men,3.36E+00,8/30/2014
41830,The Party's Over,1.18E-01,4/22/1965
9012,Jackass: The Movie,1.48E+01,10/21/2002
202604,The Vatican Exorcisms,4.47E-01,5/29/2013
84892,The Perks of Being a Wallflower,4.34E+01,9/20/2012
14536,New in Town,1.40E+01,1/30/2009
4688,Across the Universe,1.19E+01,9/14/2007
10061,Escape from L.A.,2.16E+01,8/9/1996
211557,Vessel,3.23E-01,10/28/2012
144336,Sabotage,2.79E+01,3/28/2014
866,Finding Neverland,3.42E+01,10/17/2004
764,The Evil Dead,3.50E+01,10/15/1981
193613,Metallica: Through the Never,7.87E+00,9/25/2013
2789,The Chronicles of Riddick,2.78E+01,6/11/2004
10523,W.,1.05E+01,10/17/2008
10163,The Lawnmower Man,1.01E+01,3/5/1992
274758,Give Me Shelter,2.79E-01,6/24/2014
206296,The Last Five Years,5.56E+00,11/3/2014
8645,The Happening,2.05E+01,6/11/2008
874,A Man for All Seasons,9.54E+00,12/12/1966
48289,The Debt,1.49E+01,4/11/2010
264999,Magic Mike XXL,2.97E+01,7/1/2015
22267,Ride with the Devil,5.52E+00,11/24/1999
209403,Bad Words,1.41E+01,9/6/2013
18206,Alone With Her,2.18E+00,4/28/2006
15394,Owning Mahowny,8.05E+00,5/2/2003
11596,New Nightmare,1.47E+01,10/13/1994
10215,Sliding Doors,1.56E+01,4/23/1998
2013,The Diving Bell and the Butterfly,1.37E+01,5/22/2007
55,Amores perros,2.33E+01,6/16/2000
13066,I Want Someone to Eat Cheese With,1.74E+00,1/1/2006
12404,Me and Orson Welles,3.59E+00,11/25/2009
3597,I Know What You Did Last Summer,2.77E+01,10/17/1997
29122,An Everlasting Piece,6.83E-02,12/22/2000
1548,Ghost World,1.41E+01,7/20/2001
87421,Riddick,4.66E+01,9/2/2013
42807,The Newton Boys,3.12E+00,3/26/1998
9016,Treasure Planet,3.89E+01,11/26/2002
525,The Blues Brothers,4.47E+01,6/17/1980
1246,Rocky Balboa,3.05E+01,12/20/2006
2642,Two Weeks Notice,2.42E+01,12/19/2002
10744,The Cooler,9.98E+00,1/17/2003
200505,Draft Day,1.42E+01,4/11/2014
9823,Mortal Kombat: Annihilation,1.19E+01,11/21/1997
18947,The Boat That Rocked,3.10E+01,4/1/2009
411,"The Chronicles of Narnia: The Lion, the Witch ...",6.74E+01,12/7/2005
12437,Underworld: Rise of the Lycans,5.19E+01,1/22/2009
4464,Seabiscuit,1.48E+01,7/22/2003
9374,Death Becomes Her,2.95E+01,7/30/1992
301325,#Horror,2.82E+00,11/20/2015
352978,Chain of Command,1.40E+00,8/30/2015
2105,American Pie,6.08E+01,7/9/1999
292483,Not Cool,1.19E+00,9/23/2014
44092,Reign of Assassins,4.93E+00,9/1/2010
834,Underworld: Evolution,4.90E+01,1/12/2006
9384,Starsky & Hutch,2.89E+01,3/5/2004
16643,Life or Something Like It,8.98E+00,4/26/2002
9766,Gridiron Gang,9.28E+00,9/15/2006
32274,Cradle Will Rock,4.90E+00,12/10/1999
821,Judgment at Nuremberg,1.33E+01,12/1/1961
12211,Highlander: Endgame,1.18E+01,9/1/2000
43933,Monsters,2.64E+01,6/18/2010
2289,Cold Mountain,2.46E+01,12/24/2003
92182,Silent House,1.17E+01,1/21/2011
38356,Transformers: Dark of the Moon,2.85E+01,6/28/2011
170687,The Boxtrolls,3.07E+01,9/10/2014
12763,Take the Lead,9.00E+00,3/17/2006
21074,Brick Lane,2.62E-01,11/16/2007
41216,Legend of the Guardians: The Owls of Ga'Hoole,3.73E+01,7/10/2010
239678,This Is Where I Leave You,2.03E+01,9/10/2014
97370,Under the Skin,2.98E+01,3/14/2014
37080,Mother and Child,5.52E+00,11/7/2009
1734,The Mummy Returns,4.19E+01,4/28/2001
10895,Pinocchio,4.60E+01,2/23/1940
12246,Mongol: The Rise of Genghis Khan,1.01E+01,9/20/2007
1577,Resident Evil: Apocalypse,2.99E+01,9/10/2004
64690,Drive,4.93E+01,8/6/2011
76285,Percy Jackson: Sea of Monsters,4.03E+01,8/7/2013
10186,The Rocker,1.38E+01,8/20/2008
15256,200 Cigarettes,3.56E+00,2/26/1999
40807,50/50,3.34E+01,9/30/2011
24684,An Education,1.70E+01,10/29/2009
252,Willy Wonka & the Chocolate Factory,2.40E+01,6/29/1971
140300,Kung Fu Panda 3,5.68E+01,1/23/2016
33217,Diary of a Wimpy Kid,2.11E+01,3/19/2010
14438,Fireproof,6.09E+00,9/26/2008
11033,Dressed to Kill,1.12E+01,6/25/1980
27845,Trees Lounge,3.44E+00,10/11/1996
712,Four Weddings and a Funeral,2.98E+01,3/9/1994
274479,Joy,2.99E+01,12/24/2015
17339,Force 10 from Navarone,5.35E+00,11/1/1978
10383,Lost Souls,3.31E+00,10/13/2000
6479,I Am Legend,7.09E+01,12/14/2007
479,Shaft,1.96E+01,6/15/2000
6968,The Baader Meinhof Complex,7.73E+00,9/24/2008
244786,Whiplash,1.93E+02,10/10/2014
22894,Legion,3.10E+01,1/21/2010
4970,Gothika,2.73E+01,11/21/2003
6978,Big Trouble in Little China,2.98E+01,5/30/1986
673,Harry Potter and the Prisoner of Azkaban,7.97E+01,5/31/2004
13411,Malibu's Most Wanted,7.32E+00,4/10/2003
20391,Paint Your Wagon,7.90E+00,10/15/1969
8999,Derailed,1.77E+01,11/11/2005
37137,The Naked Gun 2½: The Smell of Fear,2.73E+01,6/28/1991
36955,True Lies,3.87E+01,7/14/1994
20352,Despicable Me,1.14E+02,7/8/2010
304410,The Bélier Family,2.53E+01,12/17/2014
13812,Quarantine,8.08E+00,10/10/2008
602,Independence Day,6.04E+01,6/25/1996
3482,The Train,4.49E+00,9/21/1964
22479,Kansas City,5.38E+00,8/16/1996
71469,The Darkest Hour,2.33E+01,12/22/2011
8847,Standard Operating Procedure,8.89E-01,2/12/2008
9899,The Producers,6.80E+00,12/25/2005
24034,Teacher's Pet,1.37E+00,1/16/2004
18925,Facing the Giants,4.56E+00,9/29/2006
174,Star Trek VI: The Undiscovered Country,1.62E+01,12/5/1991
1865,Pirates of the Caribbean: On Stranger Tides,1.35E+02,5/14/2011
331,Jurassic Park III,1.86E+00,7/18/2001
278348,The Maid's Room,1.50E+00,8/8/2014
11308,The Hotel New Hampshire,2.23E+00,3/9/1984
287524,Fear Clinic,1.86E+00,10/31/2014
361159,Navy Seals vs. Zombies,2.40E+00,10/8/2015
102899,Ant-Man,1.20E+02,7/14/2015
4257,Scary Movie 4,3.26E+01,4/13/2006
46252,Rust,4.00E-01,10/7/2010
19901,Daybreakers,2.80E+01,1/6/2009
159770,The Dirties,8.34E-01,10/4/2013
14353,Repo! The Genetic Opera,5.90E+00,7/18/2008
10185,The Midnight Meat Train,1.99E+01,8/7/2008
3682,54,1.19E+01,8/28/1998
10833,Heartbreakers,1.39E+01,3/23/2001
215918,1982,1.76E-01,12/31/2013
9928,Robots,2.96E+01,3/10/2005
242512,Ouija,5.63E+01,10/24/2014
9588,Quigley Down Under,1.14E+01,10/17/1990
1257,Because I Said So,1.87E+01,2/2/2007
14834,Not Easily Broken,5.13E+00,1/9/2009
1995,Lara Croft: Tomb Raider,4.15E+01,6/11/2001
43213,Chicago Overcoat,1.04E+00,10/10/2009
10944,In the Cut,1.05E+01,9/9/2003
344466,The World Is Mine,3.28E-01,6/5/2015
96534,My Last Day Without You,1.54E-01,6/11/2011
25763,Damnation Alley,2.22E+00,9/10/1977
10135,Road House,6.22E+00,5/19/1989
1273,TMNT,1.84E+01,3/23/2007
16784,Welcome to Mooseport,3.31E+00,2/24/2004
9729,Where the Truth Lies,4.05E+00,10/7/2005
13515,Mirrors,1.98E+01,8/15/2008
576,The Wild Bunch,1.50E+01,6/17/1969
294254,Maze Runner: The Scorch Trials,1.13E+02,9/9/2015
326284,Pound of Flesh,4.94E+00,5/7/2015
55831,Boynton Beach Club,1.89E-01,8/5/2005
533,The Curse of the Were-Rabbit,3.04E+01,9/4/2005
87943,Sisters in Law,2.52E-02,9/3/2005
10096,13 Going on 30,4.16E+01,4/13/2004
45324,Casino Jack,6.55E+00,9/16/2010
3040,Night Watch,1.25E+01,6/27/2004
50035,Lovely & Amazing,1.46E+00,8/31/2001
11817,Bulletproof Monk,1.52E+01,3/28/2003
75656,Now You See Me,7.11E+01,5/29/2013
10195,Thor,8.65E+01,4/21/2011
302156,Criminal,2.79E+01,4/14/2016
27936,Micmacs,7.66E+00,10/28/2009
354624,Heroes of Dirt,7.67E-02,9/4/2015
9833,The Phantom of the Opera,1.89E+01,12/8/2004
948,Halloween,3.03E+01,10/25/1978
8834,Conspiracy Theory,2.22E+01,8/7/1997
228161,Home,6.35E+01,3/18/2015
11635,Old School,2.47E+01,2/21/2003
318040,Bizarre,5.83E-01,2/7/2015
211954,Instructions Not Included,9.60E+00,7/20/2013
11194,Touching the Void,1.41E+01,9/5/2003
46989,Blue Car,6.73E-01,1/11/2002
921,Cinderella Man,2.41E+01,6/2/2005
17182,Eye for an Eye,4.00E+00,1/12/1996
3131,Gangs of New York,4.62E+01,12/14/2002
10220,Rounders,1.84E+01,9/11/1998
20829,Funny People,2.02E+01,7/31/2009
10955,Ripley's Game,2.98E+00,9/2/2002
50647,Wanderlust,2.09E+01,2/23/2012
2977,Becoming Jane,1.82E+01,3/2/2007
14165,Ta Ra Rum Pum,5.54E-01,4/27/2007
290864,Kung Fu Jungle,6.90E+00,10/31/2014
38319,Your Highness,2.14E+01,4/8/2011
46332,Of Gods and Men,4.99E+00,5/18/2010
1934,Shakespeare in Love,3.18E+01,12/11/1998
2493,The Princess Bride,4.45E+01,9/18/1987
136797,Need for Speed,5.48E+01,3/13/2014
18570,"Food, Inc.",1.50E+01,9/7/2008
37165,The Truman Show,5.65E+01,6/4/1998
222936,Aloha,2.97E+01,5/27/2015
36355,Flipper,4.48E+00,5/17/1996
9689,Hollywood Ending,8.71E+00,5/3/2002
1781,An Inconvenient Truth,1.41E+01,1/24/2006
68812,The Iceman,1.95E+01,9/1/2012
379532,Rodeo Girl,8.76E-02,1/5/2016
181940,Carousel of Revenge,6.07E-03,7/20/2007
50646,"Crazy, Stupid, Love.",3.80E+01,7/29/2011
70981,Prometheus,6.89E+01,5/30/2012
336004,Heist,1.51E+01,11/13/2015
562,Die Hard,6.62E+01,7/15/1988
86331,Desire,2.04E+01,9/14/2011
10179,The Ice Pirates,3.81E+00,3/16/1984
3989,Team America: World Police,2.65E+01,10/10/2004
5852,Angel Eyes,6.46E+00,5/15/2001
3021,1408,3.52E+01,7/12/2007
8741,The Thin Red Line,4.01E+01,12/25/1998
23706,All About Steve,1.32E+01,9/4/2009
70006,Never Back Down 2: The Beatdown,9.25E+00,9/13/2011
10982,Hoodwinked!,2.40E+01,12/16/2005
20981,The Call of Cthulhu,1.78E+00,1/1/2005
16406,Dick,4.74E+00,8/4/1999
3083,Mr. Smith Goes to Washington,1.23E+01,10/19/1939
205,Hotel Rwanda,2.86E+01,9/11/2004
57943,The Love Letter,1.17E-01,2/1/1998
755,From Dusk Till Dawn,6.42E+01,1/19/1996
245916,Kill the Messenger,2.13E+01,10/9/2014
9334,The Scorpion King,3.75E+01,4/16/2002
11129,Human Traffic,4.86E+00,6/4/1999
9787,Lords of Dogtown,8.13E+00,6/3/2005
13689,Peaceful Warrior,8.33E+00,3/30/2006
75033,Winnie Mandela,1.90E+00,9/16/2011
9544,FearDotCom,6.76E+00,8/9/2002
1537,Changing Lanes,1.73E+01,4/7/2002
37694,Proud,2.37E-02,7/2/2004
162903,The Fifth Estate,2.03E+01,10/11/2013
38093,Just Wright,1.04E+01,5/14/2010
9360,Anaconda,2.77E+01,4/11/1997
82696,Hope Springs,1.30E+01,8/7/2012
82533,Damsels in Distress,3.75E+00,4/6/2012
293644,Top Cat Begins,7.20E-01,10/30/2015
38357,Morning Glory,2.25E+01,1/12/2010
293646,The 33,1.07E+01,8/6/2015
168027,Freaky Deaky,4.45E+00,4/22/2012
298,Ocean's Thirteen,4.21E+01,6/7/2007
269057,Bang Bang Baby,9.73E-01,9/8/2014
10054,Spy Kids,2.15E+01,3/18/2001
9408,Surf's Up,2.32E+01,6/8/2007
2959,License to Wed,1.45E+01,7/4/2007
2056,The Station Agent,1.16E+01,1/26/2003
10483,Death Race,4.26E+01,8/22/2008
24424,Ajami,5.18E-01,9/17/2009
64685,Extremely Loud & Incredibly Close,3.11E+01,12/24/2011
10481,102 Dalmatians,9.90E+00,10/7/2000
194662,Birdman,8.98E+01,8/27/2014
752,V for Vendetta,8.46E+01,3/15/2006
10223,A Simple Plan,1.02E+01,12/11/1998
1613,The 51st State,9.67E+00,12/7/2001
6538,Charlie Wilson's War,1.87E+01,12/19/2007
34016,She's Out of My League,1.62E+01,3/11/2010
9809,Let's Go to Prison,4.60E+00,11/17/2006
317930,Compadres,1.57E+00,3/31/2016
82525,Savages,3.19E+01,7/6/2012
32456,Two Girls and a Guy,4.87E+00,9/7/1997
10314,She's All That,8.99E+00,1/29/1999
14113,Zoom,1.03E+01,8/11/2006
248774,Obvious Child,1.01E+01,6/6/2014
12120,My Stepmother is an Alien,9.46E+00,12/9/1988
29514,Two Evil Eyes,8.22E+00,1/25/1990
76487,The Devil Inside,1.32E+01,1/6/2012
10773,Mrs Henderson Presents,2.89E+00,9/9/2005
190955,Blood Ties,1.28E+01,8/22/2013
5854,Family Plot,3.83E+00,4/9/1976
9045,Amen.,5.93E+00,2/13/2002
146227,Getaway,1.65E+01,8/29/2013
12271,Factory Girl,1.14E+01,12/29/2006
68,Brazil,4.11E+01,2/20/1985
